id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city,occupancy_rate,estimated_annual_revenue
1332189917521486763,Incredible two bdr home in Nola,599697940,Jordan,,Tulane - Gravier,29.962702038469008,-90.07934629889168,Entire home/apt,47.0,30,9,2025-07-20,1.35,2,323,9,"23-CSTR-15579, 24-OSTR-19461",New Orleans,11.51,10626.7
1332807071629812853,Kiss Me in NOLA! 2 BR Condo King Beds,672570777,Heather,,St. Claude,29.9636282,-90.0361131,Entire home/apt,115.0,30,0,,0.0,2,56,0,,New Orleans,84.66,4508.0
1332830884483903931,Floating Villa 2,70806258,Kristi,,Pontchartrain Park,30.02522,-90.0344,Entire home/apt,205.0,2,0,,0.0,11,360,0,23-XSTR-12345,New Orleans,1.37,51660.0
1332854636243539115,Floating Villa 3,70806258,Kristi,,Pontchartrain Park,30.02671,-90.03478,Entire home/apt,205.0,2,0,,0.0,11,358,0,23-XSTR-12345,New Orleans,1.92,51373.0
1332861242842140983,Seabrook Unit B,70806258,Kristi,,Pontchartrain Park,30.02502,-90.03304,Private room,135.0,2,1,2025-03-21,0.17,11,359,1,23-XSTR-12345,New Orleans,1.64,33925.5
1332878996718234754,Tiny Home 1,70806258,Kristi,,Pontchartrain Park,30.02564981796301,-90.03477391525946,Entire home/apt,147.0,2,0,,0.0,11,337,0,23-XSTR-12345,New Orleans,7.67,34677.3
1333018153540476753,Stylish 1BR Condo with Pool in NOLA,569220605,Tigran,,St. Claude,29.966378964558213,-90.03928884934831,Entire home/apt,74.0,1,0,,0.0,73,313,0,24-XSTR-08071,New Orleans,14.25,16213.4
1333032186017092003,Cozy 1BR Getaway Steps from the French Quarter,569220605,Tigran,,St. Claude,29.966378964558213,-90.03928884934831,Entire home/apt,75.0,1,0,,0.0,73,341,0,24-XSTR-08071,New Orleans,6.58,17902.5
1333044452601149028,Upscale 1BR Retreat Next to the French Quarter,569220605,Tigran,,St. Claude,29.966378964558213,-90.03928884934831,Entire home/apt,74.0,1,2,2025-02-23,0.27,73,348,2,24-XSTR-08071,New Orleans,4.66,18026.4
1333319539941044179,Chic  Bywater Condo w/Pool,672570777,Heather,,St. Claude,29.96363,-90.03611,Entire home/apt,119.0,30,0,,0.0,2,40,0,"22-CSTR-20533, 22-OSTR-14305",New Orleans,89.04,3332.0
1333692389164273891,Charming Bywater Oasis,103382272,Cory,,Florida Area,29.97804782125861,-90.03073552243319,Entire home/apt,146.0,30,3,2025-04-07,0.48,12,190,3,"20CSTR-17719, 22-OSTR-17818",New Orleans,47.95,19418.0
1333899032539816546,Cozy Haven by the French Quarter,672890094,Amy,,Treme - Lafitte,29.9660118,-90.0707969,Entire home/apt,109.0,1,12,2025-07-20,2.01,1,344,12,"21-CSTR-14940, 21-OSTR-12387",New Orleans,5.75,26247.2
1334115935340927847,Double Wide 1,70806258,Kristi,,Pontchartrain Park,30.02579,-90.03477,Entire home/apt,187.0,2,1,2025-04-06,0.19,11,365,1,23-XSTR-12345,New Orleans,0.0,47778.5
1334142289721965031,The Frenchmen New Orleans by Kasa | King Room,88566861,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,999.0,1,11,2025-08-31,1.59,12,263,11,24-XSTR-23195,New Orleans,27.95,183915.9
1334151455840740892,The Frenchmen New Orleans by Kasa | Queen Room,88566861,Kasa,,Marigny,29.9621842,-90.05732549999999,Private room,103.0,1,210,2025-09-08,33.33,12,334,210,24-XSTR-23195,New Orleans,8.49,24081.4
1334188625907015767,COMFY CLEAN 3 BD Home 10 mins away from French Qtr,672992527,Ty,,Holy Cross,29.9582666,-90.0184604,Entire home/apt,112.0,2,11,2025-08-31,1.53,1,308,11,"24-NSTR-09771, 24-OSTR-09538",New Orleans,15.62,24147.2
1334249211712644818,Small but connected.,72478075,J'Chanel,,Seventh Ward,29.970713670034268,-90.06454320845167,Entire home/apt,112.0,30,0,,0.0,1,173,0,,New Orleans,52.6,13563.2
1334254821266721336,Perfect Location Near French Quarter!,103382272,Cory,,Florida Area,29.979647739284704,-90.03209344281332,Entire home/apt,206.0,30,6,2025-07-08,0.84,12,190,6,"20CSTR-17869, 22-OSTR-17858",New Orleans,47.95,27398.0
1334811014658084082,FQ Retreat w/Tropical Courtyard,652807944,Jonathan,,French Quarter,29.96168768213299,-90.0606293864358,Entire home/apt,117.0,30,3,2025-03-08,0.42,2,109,3,23-XSTR-86753,New Orleans,70.14,8927.1
1334816220275171835,Interior Single | Art Gallery On-Site | Central,507641417,Emmanuel,,Central Business District,29.9491,-90.06826,Private room,151.0,1,0,,0.0,7,299,0,24-XSTR-08808,New Orleans,18.08,31604.3
1334902488893006585,*NEW* Gentilly Escape,248903811,Paige,,Gentilly Woods,30.01402891287129,-90.03715294332497,Entire home/apt,618.0,30,0,,0.0,1,363,0,"25-NSTR-00562, 25-OSTR-01047",New Orleans,0.55,157033.8
1334939740798668873,Hotel Perle: Grand 7 Bedroom Suite,663357005,Nicholas,,Central Business District,29.946163,-90.0720124,Entire home/apt,409.0,1,10,2025-09-01,1.36,12,349,10,25-XSTR-03955,New Orleans,4.38,99918.7
1334981448098346584,Cheap 30+ day stay all the way!,307019057,Peter,,Viavant - Venetian Isles,30.00900268968212,-90.01517647644776,Entire home/apt,50.0,30,3,2025-07-17,0.45,4,129,3,"25NSTR-46393, 25ostr-54080",New Orleans,64.66,4515.0
1335011986448024946,Canal Street Cozy Corner,325420756,Daniyell,,Central Business District,29.9583193,-90.076106,Entire home/apt,103.0,30,0,,0.0,1,364,0,"25CSTR-01199, 25OSTR-19971",New Orleans,0.27,26244.4
1335132512197376093,Cozy Studio — Warehouse District,441523786,Hunter,,Lower Garden District,29.94098,-90.06601,Entire home/apt,70.0,183,0,,0.0,2,365,0,,New Orleans,0.0,17885.0
1335209263655175234,New Centrally located 5 bedrooms 3 baths,455096927,Lance,,Milan,29.9315493,-90.0935461,Entire home/apt,229.0,3,16,2025-09-08,2.25,2,194,16,23-XSTR-12346,New Orleans,46.85,31098.2
1335230437705888940,Comfortable 2BR Suite in New Orleans,569220605,Tigran,,St. Claude,29.966378964558213,-90.03928884934831,Private room,128.0,1,2,2025-07-27,0.25,73,356,2,24-XSTR-08071,New Orleans,2.47,31897.6
1335629923303876725,Modern 3BR King Suite-Mins from Canal & Quarters!,55967112,Tangelina,,Treme - Lafitte,29.9700778100968,-90.08066710784615,Entire home/apt,154.0,1,8,2025-09-01,1.33,2,307,8,"25-CSTR-01007, 25-OSTR-01148",New Orleans,15.89,33094.6
1335658508835109232,Historic NOLA Hideaway,23972268,Tim,,Central Business District,29.94895517904787,-90.07208869793858,Entire home/apt,68.0,1,20,2025-08-30,2.88,3,100,20,24-XSTR-08024,New Orleans,72.6,4760.0
1335662459060489523,Modern 3BR - King Suite -Walk to French Quarters!,55967112,Tangelina,,Treme - Lafitte,29.968664253700343,-90.08066903979535,Entire home/apt,119.0,1,21,2025-08-17,2.94,2,250,21,"25-CSTR-01010, 25-OSTR-01148",New Orleans,31.51,20825.0
1335669945562526382,The Syd | Louisiana Wildlife | Heated Pool & Oasis,397003583,Samuel,,Central City,29.9423318,-90.0758545,Hotel room,426.0,3,11,2025-08-17,1.83,6,270,11,23-XSTR-19557,New Orleans,26.03,80514.0
1335670348613483854,The Syd | Louisiana Life | Heated Pool & Oasis,397003583,Samuel,,Central City,29.9423318,-90.0758545,Hotel room,455.0,3,9,2025-08-03,1.26,6,226,9,23-XSTR-19557,New Orleans,38.08,71981.0
1336483393857828119,The Pines at Pershing Place,42240843,Anthony,,Marlyville - Fontainbleau,29.9529871,-90.1105905,Entire home/apt,63.0,30,2,2025-05-28,0.36,2,266,2,,New Orleans,27.12,11730.6
1337054887928148467,Stay in Marigny! Franklin Manor,137862177,Gwendolyn,,Bywater,29.966102411315784,-90.05099170683323,Entire home/apt,128.0,30,0,,0.0,1,335,0,,New Orleans,8.22,30016.0
1337112825730101083,Esplanade Ave. Premier Jazzfest Location,423474240,Donald,,Fairgrounds,29.97969,-90.08317,Entire home/apt,154.0,30,6,2025-05-23,1.13,1,89,6,"24-NSTR-19010, 24-ostr-19004",New Orleans,75.62,9594.2
1337183589166919243,"2BR comfort Marigny Triangle, Balcony!",9632192,Susan,,Marigny,29.9638996,-90.0597334,Entire home/apt,169.0,3,6,2025-06-13,0.77,4,117,6,"23-NSTR-16641, 23-OSTR-02364",New Orleans,67.95,13841.1
1337901208965391676,Uptown apartment blocks from Magazine & streetcar,238445113,Jordan,,Audubon,29.926368064252912,-90.11497411355346,Entire home/apt,80.0,1,10,2025-08-17,1.4,1,71,10,"24-NSTR-18711, 24-OSTR-18707",New Orleans,80.55,3976.0
1338084026499130560,"NOLA City Park Hideaway |5min to FQ, Uptown/Dtown",454348542,Wade,,Navarre,29.98979979551591,-90.10877154770914,Entire home/apt,127.0,2,10,2025-09-01,1.5,1,321,10,"25-NSTR-11837, 25-OSTR-10814",New Orleans,12.05,28536.9
1338398405833483835,Luxe Historic Compound w Private Heated Pool & Spa,19414007,Epic Stork,,Irish Channel,29.9223,-90.07663,Entire home/apt,683.0,30,18,2025-08-24,2.54,9,300,18,"22-CSTR-18986, 24-OSTR-17211",New Orleans,17.81,143430.0
1339102799757280357,Glamorous Home Along the River,674353745,Michelle,,Bywater,29.9630954,-90.03733500000001,Entire home/apt,85.0,30,1,2025-07-16,0.52,1,206,1,"22-CSTR-10421, 24-OSTR-03256",New Orleans,43.56,12257.0
1339178732228334800,Beautiful 4 Bed 4 Bath w Pool Walk to Everything#1,83900569,Ryan,,Central City,29.93923,-90.0763,Private room,691.0,2,0,,0.0,6,348,0,25-xstr-03039,New Orleans,4.66,168327.6
1339197360957079252,Modern Luxury & Historic Charm 4BR Retreat,83900569,Ryan,,Central City,29.93923,-90.0763,Private room,355.0,2,3,2025-08-16,0.47,6,268,3,25-xstr-03039,New Orleans,26.58,66598.0
1339264027425213259,Southern Elegance & NOLA Charm,674412257,Joshua,,Lower Garden District,29.93355009064623,-90.07600237301637,Entire home/apt,205.0,3,8,2025-09-08,1.13,2,105,8,"25-NSTR-13089, 25-OSTR-11927",New Orleans,71.23,15067.5
1339368382980189540,Cozy New 5BR Home w Firepit Near Caesars Superdome,504507736,Samer,,Tulane - Gravier,29.95818,-90.08885,Entire home/apt,196.0,1,6,2025-07-21,0.93,2,354,6,"22-CSTR-23011, 21-OSTR-12387",New Orleans,3.01,48568.8
1339415904213836772,"Brand New 5BR, Outdoor Seating, Parking",504507736,Samer,,Tulane - Gravier,29.9580557,-90.088842,Entire home/apt,233.0,1,15,2025-08-28,2.18,2,338,15,"22-CSTR-23014, 21-OSTR-12387",New Orleans,7.4,55127.8
1339841350744641477,Spacious St. Claude Double in the Bywater NOLA!,455096927,Lance,,St. Claude,29.96768445579465,-90.04253748804331,Entire home/apt,195.0,3,18,2025-08-11,2.4,2,103,18,"22-CSTR-08755, 24-OSTR-10186",New Orleans,71.78,14059.5
1339946528357383346,Big Easy Hideout,674596484,Darius,,Central City,29.943147,-90.090116,Entire home/apt,219.0,30,3,2025-04-13,0.42,1,90,3,"24-NSTR-10821, 24-OSTR-09367",New Orleans,75.34,13797.0
1339947497739736594,Luxury 4BR w/ Pool Near French Quarter & Downtown,83900569,Ryan,,Central City,29.9392259,-90.0763009,Private room,450.0,2,6,2025-07-07,0.84,6,310,6,25-xstr-03039,New Orleans,15.07,97650.0
1339990364936687873,4BR NOLA Escape | Pool +Historic Charm,83900569,Ryan,,Central City,29.9392259,-90.0763009,Private room,410.0,2,4,2025-07-20,0.62,6,283,4,25-xstr-03039,New Orleans,22.47,81221.0
1339995744536815926,Stylish 4BR/4BA with Pool  in Heart of New Orleans,83900569,Ryan,,Central City,29.93923,-90.0763,Hotel room,350.0,2,2,2025-09-01,0.39,6,283,2,25-xstr-03039,New Orleans,22.47,69335.0
1340762308662658898,Garden District Gem | Walk to Magazine Street!,349162641,David,,St. Thomas Dev,29.928775596563707,-90.07471097626431,Entire home/apt,196.0,2,41,2025-08-22,5.75,69,250,41,"23-NSTR-17437, 23-OSTR-16243",New Orleans,31.51,34300.0
1340776458615226519,Historic room in Art District,271730,Nicolas,,Central Business District,29.94455,-90.07047,Private room,84.0,30,0,,0.0,2,57,0,,New Orleans,84.38,3351.6
1340840757527485926,Spacious & Charming 3 BR Home near French Quarter!,360941391,Ron,,Seventh Ward,29.971750528055363,-90.05935628190673,Entire home/apt,306.0,30,0,,0.0,1,365,0,,New Orleans,0.0,78183.0
1340895265359748634,The Treme House (1837),134182959,Harris,,Treme - Lafitte,29.96771,-90.06695,Entire home/apt,300.0,30,0,,0.0,4,365,0,"21-CSTR-11203, 22-OSTR-09625",New Orleans,0.0,76650.0
1341322124595861340,"5 BR, Minutes to French Quarter & Superdome | Pool",349162641,David,,Tulane - Gravier,29.95843,-90.08975,Entire home/apt,426.0,2,34,2025-08-25,4.77,69,308,34,"23-CSTR-09296, 22-OSTR-08383",New Orleans,15.62,91845.6
1341432895638605479,Peaceful vacation home,397442376,Jonnie,,Little Woods,30.04419,-89.9746,Entire home/apt,291.0,30,1,2025-05-18,0.26,1,359,1,"25-NSTR-12706, 25-OSTR-12692",New Orleans,1.64,73128.3
1341516793131344049,Stay & Play: New Orleans Apt Near Downtown,456477857,Evolve,,Central City,29.9407685,-90.0805025,Entire home/apt,61.0,30,0,,0.0,47,363,0,,New Orleans,0.55,15500.1
1341634790023596511,Cosy Marigny Stay,675029609,Carl,,St. Roch,29.971,-90.05122,Entire home/apt,144.0,1,12,2025-08-10,1.67,1,304,12,"23-NSTR-18329, 25-OSTR-06239",New Orleans,16.71,30643.2
1341702367118932486,Modern Condo - Close to Downtown & FQ,103441877,Dev,,Lower Garden District,29.9425040425767,-90.06991643297854,Entire home/apt,71.0,2,13,2025-08-10,1.82,8,141,13,"21-CSTR-14678, 23-OSTR-12839",New Orleans,61.37,7007.7
1342045959778094784,Pool | Minutes to Superdome & French Quarter | 5BR,349162641,David,,Tulane - Gravier,29.958240666464167,-90.08948938130436,Entire home/apt,377.0,2,29,2025-08-24,4.07,69,329,29,"23-CSTR-09301, 22-OSTR-08383",New Orleans,9.86,86823.1
1342048593019287468,Spacious 5BR Getaway in NOLA,136024214,Gabriel,,Florida Area,29.9772293,-90.0317189,Entire home/apt,214.0,1,18,2025-07-27,2.49,21,355,18,"25-NSTR-11653, 25-OSTR-11793",New Orleans,2.74,53179.0
1342107244139210694,Apt on Magazine St. | Walk to Shops & Restaurants,349162641,David,,West Riverside,29.91984,-90.10395,Entire home/apt,160.0,2,29,2025-08-17,4.07,69,332,29,"20-CSTR-26802, 22-OSTR-08383",New Orleans,9.04,37184.0
1342158472469150966,Easygoing Room for 1,271730,Nicolas,,Central Business District,29.94437575891687,-90.07015721773868,Private room,67.0,30,0,,0.0,2,53,0,,New Orleans,85.48,2485.7
1342167941942313900,Walk to Shops & Restaurants | 3 BR Magazine St Apt,349162641,David,,West Riverside,29.92033,-90.10419,Entire home/apt,116.0,2,25,2025-08-28,3.5,69,334,25,"20-CSTR-26803, 22-OSTR-08383",New Orleans,8.49,27120.8
1342172494837212018,10 min from anywhere you want to be in New Orleans,675167226,Bobby Frances,,Milan,29.932767888727334,-90.09301549922196,Entire home/apt,400.0,2,1,2025-03-16,0.17,1,90,1,23-xstr-01019,New Orleans,75.34,25200.0
1342209215547657915,Villa Nola Fall Sale! Extra discounts applied!,405100338,LeTonna,,Tulane - Gravier,29.96138,-90.08138,Entire home/apt,103.0,3,9,2025-07-06,1.26,1,51,9,"24-NSTR-11136, 24-OSTR-11127",New Orleans,86.03,3677.1
1342225439158085392,Delightful Canal Street Home in Mid-City,342910048,LiivUP,,Mid-City,29.97684292555917,-90.10335293862305,Entire home/apt,105.0,30,5,2025-05-18,0.69,20,195,5,"23-CSTR-01173, 22-OSTR-17719",New Orleans,46.58,14332.5
1342805051132257007,The Avery by Dear Valentine,6467652,Melissa,,Lower Garden District,29.936262,-90.0753847,Entire home/apt,880.0,1,11,2025-09-01,1.64,6,302,11,25-XSTR-03430,New Orleans,17.26,186032.0
1342829181398043205,"Stylish, Central Nola Getaway! Parking+Street Car",64823547,Brenna And Nick,,Mid-City,29.9630633,-90.0904738,Entire home/apt,149.0,1,24,2025-08-31,3.32,77,340,24,"25-CSTR-00670, 23-OSTR-19687",New Orleans,6.85,35462.0
1342894855575507940,Uptown charm in a great location,54727149,Anthony,,Touro,29.924581,-90.0966071,Entire home/apt,27.0,31,1,2025-03-13,0.16,1,179,1,,New Orleans,50.96,3383.1
1342911297613707879,Garden District Luxury Awaits - 4 Bed / 4.5 Bath!,194732128,Amber,,Lower Garden District,29.93215,-90.07972,Entire home/apt,443.0,60,0,,0.0,2,270,0,"25STR15900, 25OSTR16900",New Orleans,26.03,83727.0
1342975406023656066,Charming French Quarter Cottage,148080037,Sonja,,French Quarter,29.960757879364422,-90.06426781390651,Entire home/apt,68.0,61,0,,0.0,2,364,0,,New Orleans,0.27,17326.4
1342981182507795028,Nola Lux! 7 Beds! Billiard Room! Patio! Parking!,439437576,Leslie,,Gentilly Terrace,30.004411087874374,-90.0542001660511,Entire home/apt,474.0,30,2,2025-07-27,0.28,1,365,2,"23-nstr-18190, 24-ostr-04667",New Orleans,0.0,121107.0
1343067324088964736,In the heart of Lakeview.,276605742,Leon,,West End,30.00665,-90.11812,Entire home/apt,51.0,30,0,,0.0,1,242,0,,New Orleans,33.7,8639.4
1343076224921711063,Modern 2-bedroom home 8 mins from Superdome,587085542,Jason,,Central City,29.92999,-90.08913,Entire home/apt,500.0,30,0,,0.0,1,365,0,"23-NSTR-45675, 33-OSTR-45675",New Orleans,0.0,127750.0
1343472732222231667,Fairgrounds Cottage,76363187,Susanna Marie,,Seventh Ward,29.979683180497016,-90.0742384797676,Entire home/apt,116.0,30,0,,0.0,1,243,0,,New Orleans,33.42,19731.6
1343523629790553530,The Bayou Room at Faubourg Orleans,8118306,Eric,,Marigny,29.9671145,-90.06208219999999,Private room,100.0,2,10,2025-09-02,1.67,20,359,10,25-XSTR-07519,New Orleans,1.64,25130.0
1343528057280889569,Spacious 3BR/3BA Near French Quarter & Streetcar,305725367,The Alexandre,,Central City,29.94084359505235,-90.0740513140321,Entire home/apt,196.0,30,3,2025-07-25,1.29,30,338,3,"22-CSTR-06596, 22-OSTR-02647",New Orleans,7.4,46373.6
1343533142787218044,Crescent City Chateaux,672965263,Chantille,,Lakeview,29.99768,-90.1037,Entire home/apt,601.0,30,0,,0.0,1,178,0,"25NSTR57368, 25OSTR52883",New Orleans,51.23,74884.6
1343534652657896210,Uptown Annex,523129659,Suzie,,Leonidas,29.95352,-90.13228,Entire home/apt,175.0,30,8,2025-07-06,1.33,3,357,8,"22-CSTR-62139, 23-OSTR-42190",New Orleans,2.19,43732.5
1343556726907786015,The Comfy Cottage,472946472,Martha,,Hollygrove,29.965642212901678,-90.12379006621404,Entire home/apt,300.0,30,0,,0.0,2,88,0,"23-NSTR-16812, 23-OSTR-16815",New Orleans,75.89,18480.0
1343665036989132434,Bird on Belleville,22983301,Robin,,Algiers Point,29.95281809999999,-90.0481574,Entire home/apt,144.0,1,3,2025-08-30,0.42,1,176,3,"25-NSTR-01413, 25-OSTR-01374",New Orleans,51.78,17740.8
1343676264457337687,Luxury Condo in a Prime Location,186029962,Abbas,,Central City,29.93951,-90.07373,Entire home/apt,114.0,30,0,,0.0,1,363,0,,New Orleans,0.55,28967.4
1343780814007959567,NOLA Charm & Modern Comfort,674412257,Joshua,,Lower Garden District,29.93301165741407,-90.07703611542544,Entire home/apt,239.0,3,3,2025-04-27,0.42,2,113,3,"25-NSTR-13089, 25-OSTR-11927",New Orleans,69.04,18904.9
1343926719014531073,Modern Living Just Steps from the French Quarter,561292944,Tigran,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,71.0,1,9,2025-08-15,1.27,81,213,9,23-XSTR-21621,New Orleans,41.64,10586.1
1343948079061810559,Sophisticated 1BR Living w Pool in NOLA,561292944,Tigran,,Central Business District,29.95389815772665,-90.07241245889126,Entire home/apt,83.0,1,10,2025-07-30,1.57,81,218,10,23-XSTR-21621,New Orleans,40.27,12665.8
1344204243819790882,Spacious Family Home - Steps to Tulane,23306383,Serpil,,Audubon,29.94954009832956,-90.11589441320773,Entire home/apt,400.0,30,7,2025-04-20,1.01,3,180,7,"25-NSTR-01423, 23-OSTR-01449",New Orleans,50.68,50400.0
1344221788366205246,Ms. B's,53309281,Wendy Justine,,Seventh Ward,29.9739532,-90.0748501,Entire home/apt,495.0,1,0,,0.0,2,256,0,"25-NSTR-01865, 25-OSTR-00703",New Orleans,29.86,88704.0
1344227120477576267,Double Poolside Condos -7BR/7BA,45441871,Jonathan Earl,,Central Business District,29.9496963,-90.0687181,Entire home/apt,835.0,1,3,2025-07-27,0.77,14,253,3,23-XSTR-21471,New Orleans,30.68,147878.5
1344291384509570032,Garden District Historical Home,60231357,Victor,,St. Thomas Dev,29.92796929831156,-90.069689629234,Entire home/apt,125.0,2,20,2025-08-10,2.76,1,313,20,"25-NSTR-01496, 25-OSTR-01027",New Orleans,14.25,27387.5
1344352818831241851,Garden District gem!,56660611,Shay,,Central City,29.93258465280112,-90.08524248999755,Entire home/apt,440.0,30,0,,0.0,2,365,0,,New Orleans,0.0,112420.0
1344399915212471771,My SouthernComfort at 519 Frenchmen Street 306,95905119,MySouthernComfort,,Marigny,29.96406864166532,-90.05713579454194,Entire home/apt,127.0,1,2,2025-05-16,0.43,26,361,2,25-XSTR-03089,New Orleans,1.1,32092.9
1344399938000408119,My SouthernComfort at 519 Frenchmen street! 304,95905119,MySouthernComfort,,Marigny,29.963701192188765,-90.0582292378881,Entire home/apt,130.0,1,5,2025-07-06,0.83,26,346,5,25-XSTR-03089,New Orleans,5.21,31486.0
1344399961352710701,My SouthernComfort at 519 Frenchmen street! 101,95905119,MySouthernComfort,,Marigny,29.96356152632662,-90.05864687132538,Entire home/apt,149.0,1,8,2025-08-04,1.13,26,327,8,25-XSTR-03089,New Orleans,10.41,34106.1
1344399983312480013,My SouthernComfort at 519 Frenchmen street! 102,95905119,MySouthernComfort,,Marigny,29.96372,-90.05679,Entire home/apt,103.0,1,5,2025-07-21,1.1,26,351,5,25-XSTR-03089,New Orleans,3.84,25307.1
1344400004702080492,My SouthernComfort at 519 Frenchmen street! 105,95905119,MySouthernComfort,,Marigny,29.963589470381617,-90.05644027288119,Entire home/apt,104.0,1,2,2025-07-08,0.51,26,336,2,25-XSTR-03089,New Orleans,7.95,24460.8
1344400024788075310,My SouthernComfort at 519 Frenchmen street! 106,95905119,MySouthernComfort,,Marigny,29.96408068224741,-90.05649539400966,Entire home/apt,107.0,1,3,2025-07-17,0.6,26,355,3,25-XSTR-03089,New Orleans,2.74,26589.5
1344400046233216615,My SouthernComfort at 519 Frenchmen street! 201,95905119,MySouthernComfort,,Marigny,29.96356,-90.05669,Entire home/apt,98.0,1,5,2025-07-06,0.78,26,347,5,25-XSTR-03089,New Orleans,4.93,23804.2
